ID_evaluacion,evaluacion,calificacion,sentimiento
107257,"No me gustó, ni siquiera es lo que promete. Se paga el correo, después de diez días, solo le envían un documento que le advierte que tiene dos días P para retirarse en una oficina de correos, lo que en mi caso tardó tres horas en llegar. Y la reención del valor de la oficina de correos que pagó, olvide que ñ recibe.",1,negativo
88839,"Realmente me gustó el producto, cumplí mis expectativas. Pero nadie puede montar solo, es bueno prepararse para pagar un ensamblador.",5,positivo
69566,Quiero devolver mi dinero. No se recomienda el producto,1,negativo
14998,Y dieron un problema con la entrega y me dijeron absolutamente nada,1,negativo
62408,"El producto llegó en excelentes condiciones, excelente embalaje",5,positivo
94122,Muy buena esta colección !! Se lo recomiendo a aquellos a quienes les gustan las novelas ...,4,positivo
14864,"El envasado de productos se ha deteriorado y con un sello en las fechas de fabricación y validez. Todavía no he usado los productos, pero para ver el embalaje, estos productos no tienen validez.",1,negativo
109784,"Me tomo mucho tiempo para llegar y cuando llego no enciendo el monitor, compré a un nuevo monitor, pregunté qué problema y este, sirvieron como lámpara roja, regreso, no tengo manual y suministro dice que se pondrá en contacto, pero gastará días y no se lanzará posiblemente (",1,negativo
13848,Actos como se anunció ...................................................................,4,positivo
128447,¡Las zapatillas de deporte bien bien! ¡Pero el final es muy rústico y duele al caminar! ¡Regresé!,2,negativo
36913,"Instalación confusa, todavía no he podido acceder al alcance de Wi-Fi, si alguien puede ayudar, ¡gracias!",2,negativo
46300,"Compré el producto y se lo di a mi madre, cuando fue a usarlo, simplemente no funcionó;",1,negativo
69198,"Como todos los reflectores, esto también es excelente ... no tengo nada más que decir ...",5,positivo
16625,El producto no tuvo efecto prometido. Pero pero por falsificación.,1,negativo
98175,"El producto vino con defecto y estoy tratando de hablar con alguien en días y no puedo, o la tienda donde compré el producto y aún menos con el socio que me entregó el producto. El único regreso que tuve fue por correo electrónico y sin respuestas, quieren que vuelva a pagar un flete para devolver el producto para que me envíen un nuevo producto y no creo que sea justo desde el momento en que pagué por la carga que debes venir a retirarme aquí en mi casa y darme un producto sin defectos. Finalmente odié el producto porque lo encontré muy frágil y si el cambio en esta semana iré a Procon en busca de mis derechos",1,negativo
118421,Hace 2 meses compré este producto en este sitio y hasta el día de hoy no he recibido. Me quejé y me pedí que esperara a que lo verificaran. No me dieron más de regreso. ¡Tremenda falta de respeto y compromiso!,2,negativo
34828,"Compré mi Xbox One S, Sunse Overdrive y Gears 4 Ultimate Edition.  Todos llegaron antes de la fecha límite y en perfectas condiciones, ¡excelente compra!  En el futuro, compraré más productos con usted, recomiendo ""Nota: Compre Gears 4 ed Collector con ellos, el producto barato y sensacional, me sorprendió la portada del juego, ¡muy hermosa!",5,positivo
46072,"Producto muy poderoso, solo muy ruidoso también. Pero todavía lo recomiendo.",4,positivo
91889,No recibí el producto que compré. Estoy pagando y lo que me pusieron fue un plato de plástico DW en el lugar.,1,negativo
15821,"Gran producto, llegó antes de la fecha límite, lo recomiendo.",4,positivo
16822,¡El producto llegó antes de lo esperado con alta calidad!,5,positivo
26772,"Producto de excelente calidad, entregado antes de la fecha límite.",5,positivo
84642,"Excelente beneficio de costos para aquellos que solo quieren que el teléfono hable, lea correos electrónicos y ZAPAR.",5,positivo
6369,Tuve PlayMobil cuando era niño y ver a mi hijo divertirse con este juguete es una doble satisfacción.,5,positivo
67461,"Muy buen producto. Era lo que esperaba. Excelente calidad, todo perfecto.",4,positivo
67387,"Es práctico porque es fácil de manejar, pero calienta rápidamente y el cable para el vacío me pareció demasiado corto.",2,negativo
855,"El pronóstico de la entrega de este producto fue para el 20/12/17, pero nunca ocurrió. Horrible. Me envolvieron cuánto pudieron y luego cancelaron el pedido y me dieron un valle, el precio del producto subió y no pude comprar. Payaso. Nombre de la pareja, KN Electronics.",1,negativo
28810,"Compré dos cables, uno de ellos vino con defecto, no funciona.",1,negativo
40875,"Realmente me gustó este producto, entregué bien, y el servicio maestro de juegos era optiom, dudas antes de comprar.",5,positivo
15251,Indico para todos la entrega muy buena y eficiente,5,positivo
129211,"El producto vino completamente roto arrugado, no recomiendo",1,negativo
102235,Muy bien. Ajuste perfecto. Dentro de la esperada. ..........................................................................................,5,positivo
86193,"Realmente me gustó el producto, es dual chip y tiene una gran batería, muy fácil de mover, no es compatible con WhatsApp y Facebook, ¡lo recomiendo a empresas o personas mayores!",5,positivo
115891,Entrega súper rápida.   Felicitaciones por la agilidad en entrega y calidad en el producto.,5,positivo
98590,"Los contenedores son excelentes, solo las tapas son ligeramente frágiles, susceptibles a daños.",4,positivo
18367,Espero la autorización para el regreso. Producto diferente de la oferta,1,negativo
119538,"Han pasado 9 días desde que está esperando la factura, pero aprobando el pago y 5 minutos. Bueno, hoy hay que entregar, si no llega hoy (15/05/2018) ¡Cancelaré la compra! Porque son 9 días hábiles que hice la compra y nada hasta ahora. ¡Horrible, y ni siquiera para responder, el correo electrónico es capaz!",1,negativo
127822,"El sonido que sale de los tierras no es muy bueno, dejado por desear en calidad, no estaba satisfecho con la adquisición con costo y beneficio.",2,negativo
8031,Producto de gran calidad. Entrega antes de la fecha límite. Estoy muy contento.,4,positivo
130785,El casco es de buena calidad. Recomiendo su compra.,4,positivo
94379,"Maquinilla de afeitar que no corta ni barbeia nada, manteniendo el cabello incluso si",1,negativo
87682,"El diferencial de las botellas de Chicco está en el pico que es súper suave y con un tamaño y forma perfectos para la boca del bebé, lo que hace que el seno sea más agradable. Mi bebé ha estado usando desde que nació, desde que el reflujo nos obligó a hacer una botella. Hoy con 5 meses, no acepta otras boquillas. Hecho, realmente pensando en la comodidad de los bebés. Recomiendo !!!",5,positivo
113000,"Compré un Tel de LG. Enviaron un Tel LG extranjero, de una calidad más baja de lo que compré, ya devolví el dispositivo por el puesto, pero la compañía no informa si canceló y revirtió la cantidad ya pagada.",1,negativo
121705,"Entrega súper rápida, recomendación y producto de buena calidad",5,positivo
119587,"Como recibí material defectuoso, estoy extremadamente descontento con el producto. No sé si recibí un escaparate o un pagador, pero la calidad dejó algo que desear. Espero el retorno y el intercambio de otro refrigerador más robusto.",1,negativo
2976,La única queja fue que el inconveniente estaba en la entrada.,5,positivo
70321,"Gran rendimiento y duración de la batería larga, no conozco la durabilidad del producto en sí, esta vez es",5,positivo
99527,Mi familia y a mí nos gusta mucha diversión,5,positivo
101044,Llegó con defecto y compró dos que acaba de entregar uno. ¡Ya envié un correo electrónico y no me respondí!,1,negativo
122470,Y muy débil compré otro mucho mejor y más barato,2,negativo
115349,Recomiendo. Llegó antes de lo esperado. Todo muy bien. Volveré a comprar este compañero.,5,positivo
7318,"Estaba muy satisfecho con el producto, porque es de excelente calidad. Lo recomiendo a todos ML",5,positivo
94793,Buenas tardes no me gustó porque no hay manual en portugués. No sé cómo usarlo.,1,negativo
52540,"Por el precio que pagué, el producto es muy bueno, ¡estoy contento con mi teléfono celular!",4,positivo
116485,,2,negativo
52872,No tuvo ningún efecto en la repetición de la señal. Los entornos continuaron con la misma frecuencia de señal que antes de la compra del producto.,1,negativo
37068,"Compré este equipo, muy buena calidad, pero la batería solo dura 01 años y no ha reemplazado. No hay asistencia técnica en Brasil para este teléfono. Gran daño.",1,negativo
131212,Starfire y mi favorito después de Harlei Quinn❤❤❤❤❤,4,positivo
130691,"Excelente frasco, calor súper rápido, un diseño de manejo súper hermoso y fácil, súper indica.",5,positivo
34379,"Teniendo en cuenta el valor del producto puede ser interesante de comprar, pero aspectos como la cámara no pagan si es interesante tener un bien. El sistema también tiene lentitud. Pero lo peor es el cargador del dispositivo, con menos de dos meses ya no funciona, solo el cable USB funciona en otras entradas.",2,negativo
115889,"¡El producto es bueno! La cuchilla se corta directamente, pero la encontré ineficiente. Costura muy confusa.",2,negativo
26904,Compré el producto y presentó un defecto de fábrica.  Ha pasado un mes desde que he estado tratando de cambiar el producto y el socio Microlapreços no nos contacta para revertir el valor del producto.,1,negativo
68243,"Buena necesidad de mejorar, estaba más cómodo no, no, no",2,negativo
114220,"Me dieron un día máximo para realizar la entrega, solo entregado una semana después de la fecha límite máxima. Estaba aún más indignado con la situación porque la industria de servicio al cliente no me dio ninguna explicación de lo que sucedió.",1,negativo
22119,"Preferí que fuera algodón, lo encontré un poco incómodo y pesado",2,negativo
121712,De gran calidad y muy hermosa. Realmente me gustó el producto y lo recomiendo.,5,positivo
52664,"Excelente compra, me gustó mucho. Entrega súper rápida, recomendar ...",5,positivo
13780,"El producto corresponde al anunciado, pero el artículo recibido tiene un problema cuando el ensamblaje. El primer cajón no conectado.",2,negativo
22220,Era la primera vez que lo compré a través del sitio. Estoy súper satisfecho.  Compraré de nuevo seguro.,5,positivo
80424,"Producto y muy calidad, excelente imagen y sonido.",5,positivo
2560,El producto es bueno y llegó en buenas condiciones. Una sola observación se refiere a la compra de cápsulas. No se compran como otra marca disponible en el mercado y solo en la propia tienda o sitio web. Y tiene un valor ligeramente más alto que los competidores.,4,positivo
108785,"Producto recomendado para cicatriz después de la abdominoplastia, uso mínimo de 3 meses, pero los resultados ya aparecen después de 30 días.",4,positivo
4221,"El reloj es muy hermoso. Pero fue un poco grande para mí. Puntos y grandes números S, fáciles de ver. El color es más plateado que el gris que se muestra en la figura.",4,positivo
36562,"Recibí la bicicleta y cuando instalaron la bicicleta, vienen con una parte rota. Llamé y envié unos 15 correos electrónicos y ha pasado más de 1 mes que espero. Decepcionante !!!",1,negativo
63762,"Las sartenes son geniales, no pegan la comida, no necesito usar aceite, son fáciles de lavar, estoy satisfecho con la compra, recomiendo el producto.",4,positivo
75515,"No cumplí con mis necisidades, pensé que era mejor",1,negativo
37542,Café con sabor de plástico puro. Limpias todo el equipo y te mantienes mal.,1,negativo
38117,"Compré dos artículos de este producto. Llegó a tiempo y superó mi expectativa. Producto muy suave y sin defecto, al igual que la imagen revelada. Premio",5,positivo
113054,"Compré este 79.99 y me envié uno de 49.99 y de color blanco, nadie me da otra satisfacción, absurda y encontrada por casualidad, porque fue blanco y cuando fui a investigar para quejarme, vi este otro desde 49.99 y solo cuando me di cuenta de que me habían enviado una más barata.",1,negativo
114634,"Me gustaría saber cuál será la solución a mi pedido.  El producto no ha llegado, ya recibí dos correos electrónicos alegando que esperaría que el producto se devuelva para progresar en el valle y el proceso de compra o el valor total y hasta ahora nada! Me pidió que esperara 3 días hábiles y tuviera 9 días y no hay retorno. Si no tiene un breve retorno, tomaré mis medidas.  Att., Igor Castro",1,negativo
91981,"No hay manual de instrucciones, los botones no funcionan ...",1,negativo
18615,"Siempre he sido fanático de los productos ASUS y tengo varios teléfonos inteligentes de la marca, pero esta compra me puso muy triste y con un pie detrás de esta marca, porque el dispositivo dio el defecto para apagar solo y no llamar, solo tomar la batería y reemplazar nuevamente al trabajo y también la garantía solo en Sao Paulo no tiene asistencia en mi estado.",1,negativo
29884,"Compré el juego de la cama y cuando llegué me di cuenta de que la calidad no es la mejor, no me han lavado para saber si realmente disminuirá o se desvanecerá. La calidad del material es mucho más baja, pero por el precio, muchos dirán que no tiene que quejarse, pero debe quejarse sí, ha pagado al menos algo de calidad tiene que venir. La primera y última vez que compra este producto, la impresión es hermosa y en la imagen parece algo que realmente no es.",2,negativo
106753,"Compré el triciclo, pero no lo he recibido durante más de 30 días y no tengo un regreso del sitio.",1,negativo
58691,"Compré porque conozco el producto, pero si la validez no es hasta 2020, regresaré ...",5,positivo
88242,"Ligero, delgado y resistente. La portada es muy buena y parece durar mucho",5,positivo
42809,"Pedí su regreso el día que recibí y estoy esperando tu respuesta, el lunes voy a Procon",1,negativo
125689,"Compré la cama para dar como regalo de bodas, mi sorpresa fue que compré algo y tomé otra, en la foto ilustrativa hay más cabecera, ¡los detalles blancos del blanco en la parte inferior de la foto original no tienen!",1,negativo
106396,"Muy ligero y resbaladizo, frágil y ñ es de buena calidad. No lo recomiendo.",2,negativo
38682,"Bien, ligero y rápido. Cumple con mi demanda de este producto. Aprobado",5,positivo
25469,El producto corresponde al original y se entregó antes de la fecha límite esperada.,5,positivo
4946,Perfecto para el reemplazo del anterior. Exactamente lo mismo.,5,positivo
121458,"La entrega del producto se realizó antes de la fecha límite programada, pero la imagen de este TV Toshiba es pesimal, por lo que no lo recomiendo.",2,negativo
114146,"Muy buen producto, con este precio entonces ... ¡gratis!",5,positivo
22110,"Ya no necesito escribir manualmente, acelerar el servicio.",4,positivo
126546,"Me encantó el producto;  Extremadamente rápido, con varias aplicaciones ya instaladas y todavía es muy hermosa. Perfecto, perfecto, mucho mejor de lo que esperaba.  Seguramente el mejor teléfono celular que he tenido",5,positivo
50541,"¡Mi peor compra de Internet en los últimos tiempos! ¡Total de la tienda negligencia con el cliente! Producto con entrega retrasada por más de 10 días, ¡no he recibido una devolución incluso justificando el motivo! Avergonzado de eso. Frase clásica pero perfecta en esta ocasión: ¡el barato es querido! ¡Desafortunadamente, una broma recibe un correo electrónico pidiendo la evaluación del producto que nunca recibió!",1,negativo
129653,"Llegó al día siguiente que compré, la chaqueta es una de las más hermosa que he visto. ¡Sorprendentemente personalmente! ¡Un acabado impecable y un ajuste! Nos vestimos muy bien, estoy muy contento y definitivamente también compraré pantalones de la marca.",5,positivo
40567,"El número de mi pedido es 02-659541696 y el producto faltaba piezas para ensamblar (tornillos, manijas, llave núcleo, clave). Es absurdo para usted comprar un producto que debe ensamblarse y no discutir este tipo de problema.",1,negativo
112008,Realmente me gustó el producto. Entrega súper rápida.   Felicitaciones por la agilidad en entrega y calidad en el producto.,5,positivo
9493,"El producto es hermoso y de buena calidad. Aunque ha llegado dentro del tiempo de entrega, lo consideré una fecha límite muy larga.",5,positivo
26020,"Compré mi teléfono celular, realmente me gustó que el producto llegó antes de la fecha estipulada, estoy muy satisfecho.",4,positivo
108573,"Su material es un poco más frágil de lo que imaginaba, más me sirvió muy bien.",4,positivo
121244,"Realmente me gustó el producto y la agilidad de la entrega, llegó antes de la muy buena fecha programada.",4,positivo
49596,"¡El producto ha llegado a tiempo, en perfectas condiciones!",5,positivo
29309,"Ameiii, hermosa y llegó mucho antes de que se espere.",4,positivo
77981,Hice la compra el 3 de marzo. ¡Hoy es el 2 de abril y aún no he recibido mi libro!,1,negativo
112894,"El enganche en sí es bueno, pero la tapa que está debajo de la pelota salió mal (demasiado pequeña, es decir, no se ajusta al enganche). Además, la salida no vino. ¡Absurdo!",1,negativo
55472,Hasta ahora no he recibido el producto.  ¿Cómo puedo evaluarlo?,1,negativo
119660,"La tienda me respondió a tiempo, pero el producto es muy calidad, sudadera transparente, tanto negra como gris.",2,negativo
90929,"Viciou rápido con poco uso, falleció por la durabilidad de la batería que llegó al Notbook",1,negativo
121246,"No puedo evaluar el producto porque vino un producto divergente del que compré. Estaba muy decepcionado porque era un regalo para mi nieta que le esperaba con ansias y cuando llegó no era el kit médico de D congelado, otro producto completamente diferente. Estoy esperando una solución para mi caso. Muchas gracias. Marnilse.",1,negativo
81500,"¡El dispositivo excedió mis expectativas! Cuchillas súper afiladas, fácil de manejar.",4,positivo
50852,"Compré el producto y no dice que se importe, pero los dispositivos importados no tienen una garantía en Brasil, es decir, la garantía global no se aplica en América del Sur, las descargas de la batería muy rápido, el dispositivo toma tiempo para devolver la voz al recibir conexión y la cámara no es notoria. ¡Me gustaría una solución o el regreso de mi dinero!",1,negativo
68274,"¡Usando más de 15 días, el resultado de Nengum no irrita nada!",1,negativo
39847,"Producto de excelente calidad. Tamaño promedio de la lente, dejando las gafas proporcionales a la cara. Entrega dentro de la fecha límite estipulada.",5,positivo
121552,"Producto muy frágil, material no muy resistente",1,negativo
4291,"¡¡¡¡Excepcional!!!! Muy buen producto, hermoso eficiente",5,positivo
53704,"Hasta el 8 de marzo, el producto aún no había sido entregado.",1,negativo
88754,"Muy básico. Quad Core, con 1 GB de memoria. Muy lento. Poco espacio para aplicaciones, solo 8 GB. Pero lo que se molesta es lentamente.  Ahorre un poco más y obtenga un J5 al menos.  No vale la pena la inversión.   No conozco los criterios del personal que están clasificando como ""excelentes"".",2,negativo
10642,"Obtener el producto correcto en la fecha correcta, pero las toallas no son estas cosas, ni este negocio difuso no existe, son muy delgados, no me gusta, simplemente no volveré porque no quiero perder mi tiempo con él.",2,negativo
37071,Presentó dos defectos con unos pocos días de uso. Falló el audio sin motivo. Solo la imagen. El control remoto ha dejado de funcionar. No hay asistencia técnica.,1,negativo
106932,"Excelente producto, recomiendo a todas las personas que desean comprar.",5,positivo
105245,"Facilita la limpieza de la luz, es práctico, pero no es adecuado para la limpieza más pesada.",4,positivo
90757,"La entrega fue rápida, el producto es excelente.  Funciona todo lo que anuncia la descripción.  Me complació.",5,positivo
113399,"Compré un teléfono celular el 21/04/18 y hasta el día de hoy nada del teléfono.  Estoy rastreando el transporte, pero la compañía solo tiene esta información;  EMPRESA; Parcela directa Segicada 08:40 Generación de Claros Montes Remess - MG File - Número de remesas: 20180005598760 28/04/2018 19:05 Remesgrafía de transferencia Montes Claros - MG 29/04/2018 12:32 Mentes pequeñas transferidas - MG 30/04/2018 14:42 Hub Hub Hub - 05/02/2018 17:54 Claros Mont Transfería envío - MG 03/05/2018 03:11 Envío Montes Claros - MG 03/05/2018 05:27 Disconsolidación Montes Claros - MG 03/05/2018 05:28 Montes Claros - Mg 07/05/2018 14:19 HUB HUB HUB 07/07/2018 16:52 Remesión sobre la transferencia de Claros Montes - MG 08/05/2018 11:30 Montes de disconsolidación Claros - MG 05/08/2018 11:45 Disconsolidación Montes Claros - Mg",1,negativo
99248,"Superó las expectativas sobre el producto ... por ahora, ¡recordando que hacer dos meses de uso!",4,positivo
20880,Producto según el esperado ..................................................................................,5,positivo
95561,"Realmente me gustó la entrega del producto antes de la fecha límite, excelente entrega, todo como pedí.",4,positivo
9373,¡Hasta el día de hoy no he recibido mi producto! ¡Han pasado 10 días y nada!,1,negativo
129854,"Producto de buena calidad, muy fácil de limpiar ...",4,positivo
14980,"Recibí el producto, y cuando las pruebas descubrí que no es un producto original. Insatisfacción total",1,negativo
116406,"Compré pensando que era la primera edición, según la imagen y la descripción de la portada, sin embargo, llegó la segunda edición, no la primera.",5,positivo
114293,Realmente me gustó el producto. Entrega súper rápida.   Felicitaciones por la agilidad en entrega y calidad en el producto.,5,positivo
39639,"El nombre del producto es '' auriculares originales Samsung Galaxy S6 y S6 Edge '', que no es cierto. ¡El teléfono que me enviaron no es original!",1,negativo
556,"Gran beneficio de costos, la canasta de alimentos tiene un buen espacio, poniendo una cantidad considerable de alimentos, y puede freírlos de inmediato, sin la necesidad de repetir el proceso para más porciones. Utiliza mucho plástico, pero el acabado es bueno y el precio es justo porque ofrece.",4,positivo
111511,"Aparentemente es fuerte, más al apretar los tornillos que tenía grietas en los trozos de la cama. El profesional que es un profesional puso un soporte plástico para que no se abra. Al menos cinco años de durabilidad es lo que espero.",2,negativo
66293,"El producto cumple con las expectativas con respecto a su estructura física, sin embargo, el color dificulta el uso de oscilaciones estroboscópicas grandes en vigas láser de potencia variables de Neperianly.   Su flexibilidad de tensión exige la capacidad del profesional en su manejo, sin embargo, la experiencia dinámica del torque forzado permite el endurecimiento ultraónico.",2,negativo
54258,"Práctico y eficiente, exactamente lo que esperaba",4,positivo
78216,"Las macetas son hermosas. Pero lo encontré pequeño, el más pequeño de los tres es pequeño.",4,positivo
117281,"Ella no es muy precisa. Para el uso doméstico rompe una sucursal, pero para el uso comercial no sirve. Algo que se molesta es que se apaga solo muy rápido, entonces debes hacer el TARE varias veces = _ =.  El punto positivo pesa en oz.",2,negativo
63553,¡Ha pasado más de un mes desde que pedí el cartucho y hasta ahora nada! ¡Tuve que comprar otra impresora!,1,negativo
91736,"Supera todas las expectativas, excelentes imágenes, varias funciones.",5,positivo
10389,"La pantalla se rompió solo. Sin caer, sin latir, sin trauma. Simplemente se agrietó.",1,negativo
130133,"Odiaba el producto, además de ser más pequeño de lo que parece, algunas llaves están en problemas, algunas están bloqueadas y otras repiten con un solo toque.",1,negativo
121321,"Recibí el producto que se rompió durante más de 20 días, y el intercambio aún no se ha realizado.",1,negativo
126903,"Mal producto, con salpicaduras muy ruidosas y no corresponde a los productos de la compañía",1,negativo
85725,"Gran cable, carga de teléfonos inteligentes enormemente mejorado. Recomiendo.",4,positivo
130124,"Hasta ahora tiene un desarrollo muy satisfactorio, ¡es perfecto para poner Windows 10 es perfecto!",5,positivo
78444,"Llegó en perfecto este y antes de la fecha esperada, súper recomendación",5,positivo
45102,"Ok, recibí el producto. Ok, recibí el producto. XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX",4,positivo
89185,"Un mes que compré la estufa, ni la factura fue emitida ni la señal de que el producto se envió. No tengo parámetros para juzgar la calidad del producto, pero no recomiendo al proveedor.",1,negativo
81952,La presión ejercida en el MOP no elimina el agua retenida en él.,2,negativo
35734,"Muy buen producto, ya sabía que es el segundo que compro contigo.",5,positivo
95063,"Todavía no lo he instalado, pero es exactamente como esperaba.",4,positivo
114765,"Realmente me gustó el producto, fue correcto y unos días antes de la fecha límite. ¡Lo recomiendo!",5,positivo
1042,"Compré dos cascos, este y uno azul similar.  Ambos están solo de espuma de poliestireno con un papel adhesivo en la parte superior.  El final es terrible, por cierto, no hay acabado. El interior ni siquiera se molestó en pintar, es solo el espuma de poliestireno blanco y nada más allá de eso.  No tiene posibilidad de servir como protección para un niño.  Además, compré el que esperaba que fuera rosa, pero llegó en rojo.  Estoy muy decepcionado con la tienda y el producto.",1,negativo
23183,Producto excelente y muy práctico para transportar a otros lugares,5,positivo
40084,¡Me encantó el móvil! ¡Gran calidad! ¡Ha llegado muy rápido! Super satisfecho.,5,positivo
132158,Recomiendo un producto muy bueno y de muy calidad que recomiendo.,5,positivo
53019,Las descripciones de los productos no corresponden a la realidad. Se perdió dinero y ni siquiera lo usaré. Porque no satisface mis necesidades.,1,negativo
29059,"No me gustó, porque el producto vino con el borde roto, y la tubería que se ajusta al manillar se amasó y torció, es decir, la bicicleta vino con defectos.",1,negativo
76312,"Producto dañado, espero un intercambio o retorno urgente.",1,negativo
18092,"¡Además de ser muy bueno, el olor es maravilloso! También hace que su cabello sea muy suave y sedoso.",5,positivo
1372,El producto cumple con las expectativas. Fácil instalación y buen purificador de flujo.,4,positivo
13476,Es un televisor con excelente imagen y excelente sonido. Manejo fácil de instalar y simple a través del control remoto. La entrega se realizó antes de la fecha límite programada.,5,positivo
47615,"Cuando realicé el pedido, tuve un tiempo de entrega de 5 a 10 días hábiles, y en esto será 1 mes que pregunté, el seguimiento no funciona ya está contaminado de 2 semanas.",1,negativo
84206,"Muy satisfecho, muy complacido, muy contento, muy contento, muy contento, muy contento",4,positivo
118177,"Solo duró 13 días. Con 3 días de uso, la pantalla comenzó a fallar (pantalla), obteniendo una pantalla verde cuando se tocó la alarma, cuando algunas aplicaciones funcionaron simultáneamente, por ejemplo: Notificación de WhatsApp y mensajero al mismo tiempo o en el momento de una llamada ... la pantalla verde 5 minutos regresó ... a veces por 1 segundo. Las ocurrencias fueron aleatorias.  Y el último ahora, el cargador turbo de carga no estaba siendo activado. Pasó todo el día en el cargador y sin relámpagos (bucle infinito).  Esta noche se encendió, lleva lentamente (descripción en la pantalla) y mover su teléfono celular deja de cargarse.  No lo recomiendo, desafortunadamente.  Un teléfono celular de este valor, 1554 Reais, debería durar más.",1,negativo
17878,"El producto es perfecto, en unos segundos infla un colchón doble muy fácilmente",5,positivo
896,Que absurdo !! ¿Pague R $ 12.50 envío? Esto es exploración!,1,negativo
69610,"Realmente me gustó el producto, excelente, entrega muy rápida, siempre compra por la tienda y nunca tuve un problema.",5,positivo
99365,"Tenía J2Prime y motocicleta C Verça 2 de Ram E16 Amonia interna, esto es mucho mejor que los dos, Meizu M5C, muy bien.",4,positivo
40456,"El producto llegó antes de la fecha informada, es hermoso decorar el medio ambiente.",5,positivo
30055,"Gran teléfono celular. Hermosa, ligera ... y la batería es realmente increíble. Recomiendo.",5,positivo
54998,Mucho retraso del viento y aún no he recibido mi producto.,1,negativo
54123,"Excelente imagen y sonido, apariencia muy hermosa, respuesta rápida a los comandos.  Hasta ahora, no hay contras.",4,positivo
24538,Me gustó que el producto hace que el café sea muy rápido y muy caliente.,4,positivo
67762,"Las sillas son hermosas y llegaron rápidamente, el final es perfecto, me encantó",5,positivo
16862,Muy buenas necesidades casualesxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,4,positivo
92671,"El teléfono viene con problemas de fábrica, como apagarse solo además del bloqueo durante varias horas.",1,negativo
38481,"Excelente producto, Super Recomendado !!!! Entrega antes de la fecha límite !!!",5,positivo
86751,Producto ideal para aquellos que desean la casa limpia. Ocupa poco espacio,4,positivo
126212,"Excelente producto, agradable, atractivo, lleno de acción y sin comparación donde vale la pena ver cada minuto de esta película.",5,positivo
129511,"Me encantó todo llegó súper rápido y antes de la fecha límite, Super recomienda gracias.",4,positivo
8156,"Recomiendo esta licuadora para aquellos que desean un buen dispositivo en su cocina industrial, panadería y restaurante.",5,positivo
84345,"El tacto es malo, no se puede apagar fácilmente, debe ser exprimido, es difícil de sopesar.",2,negativo
69128,No recibí el producto. Se resolvieron en 48 horas la entrega y han pasado varios días y no han resuelto nada.,1,negativo
58366,¡Mala calidad!  Producto no rurable que da defectos meses después la compra.,1,negativo
94376,"Un libro lleno de inteligencia, sabiduría y muchos buenos consejos",5,positivo
57175,"Producto de calidad, recomiendo a todos, puntual en entrega",5,positivo
110027,"Simplemente lo mejor! Estaba muy contento, sin mencionar que fue muy rápido de entregar, ¡lo recomiendo!",5,positivo
29473,"Gran beneficio de costos, muy buena cámara, excelente batería (dura 2 días, no tengo un cuaderno en casa, solo uso Zenfone para todo) No se bloquee, excelente acabado de metal. No pierda ante el Galaxy S8 o iPhone7. Recomiendo.",5,positivo
121900,"Solo la parte interna podría ser de 1 cm. Sin embargo, más grueso pensé que era genial, lo mejor que he usado.",4,positivo
34925,"Bueno, lo que esperaba, silencioso, con varias funciones, ¡me encantó!",4,positivo
12999,"* Lamento informarles, pero hasta ahora no he recibido el producto que compré el año pasado. Incluso estoy muy preocupado por esto.  Weber.",1,negativo
124391,"La basura más grande que hice para comprar estas pelémas no vale nada y un plástico de plástico pralaria fis dos reclamos y no me respondieron porque tuve que tirar, pedí pelíncula de vidrio, no en contacto con el servicio de papel.",1,negativo
11120,Excelente producto y tiempo de entrega rápida. Excelentes productos de calidad del sitio y muchas opciones para la compra,5,positivo
8829,Gran beneficio de costo. Precio mucho más barato que en otras tiendas.,5,positivo
113566,"Muy bien este martillo, este manjar no se encuentra en ningún lugar donde me sorprendió encontrarlo vendiendo aquí. En la próxima compra, veré una versión superior a esto, no puedo alcanzar grandes altitudes, no sé si limitaron la herramienta a propósito.",5,positivo
82563,¡Modió el botón de desplazamiento en poco tiempo que contacté a Bright y no me dieron respuesta! ¡Hasta el día de hoy esperando la garantía!,1,negativo
83854,"Producto realmente como se esperaba. Entrega antes de la fecha límite, como siempre para ser felicitada.",4,positivo
102492,"El producto no llegó, tuve el dinero invertido. Sé que estaba muy molesto. La compañía que entregaría dijo que estaban en mi calle pero que no encontró el número. Ahora pregunto, ¿para cuál es nuestro registro, incluido el número de teléfono, si en dificultades no les importa?",1,negativo
64865,No funcionó. Todavía estoy tratando de ver qué pasa.,1,negativo
53409,¡Llegó rápido y servido justo en la red de Kiddo!,5,positivo
73448,"Producto de alta calidad, instalación fácil y buen material",4,positivo
60360,¡Vinió mal! Y fui a disfrutar la salida y no es original. ¡Estaba realmente herido!,1,negativo
40750,"Como la tienda, compré un producto y recibí otro",1,negativo
112822,"En la foto, el murciélago tiene una forma y acabado en barniz., ¡Muy diferente de lo que se entrega! Si al menos el formato anunciado era idéntico ...",1,negativo
34213,Realmente me gustó el producto. Recomiendo a todos ... gracias,5,positivo
